날짜,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,전일대비구분,전일대비,revl_issu_reas,결산년월,매출액증가율,영업이익증가율,순이익증가율,ROE,EPS,주당매출액,BPS,유보율,부채비율,MA5,MA20,MA60,RSI,MACD,Signal_Line,BB_middle,BB_upper,BB_lower,Volume_MA5,Volume_MA20,Volume_Ratio,Price_Volatility
2021-02-01,83000,81700,83400,81000,28046832,2311656.941176,00,0.00,N,상승,1000,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,84200.0,86565.0,75290.0,31.904761904761912,1751.0815609986312,3007.098978841567,86565.0,92340.54736526527,80789.45263473473,31824924.4,37743140.0,0.743097474137022,2887.7736826326354
2021-02-02,84400,84100,86400,83700,26302076,2234863.449476,00,0.00,N,상승,1400,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83740.0,86590.0,75691.66666666667,37.674418604651166,1560.130051334796,2717.7051933402126,86590.0,92321.13380901578,80858.86619098422,30449552.4,37291460.4,0.7053109671188957,2865.566904507887
2021-02-03,84600,84800,85400,83400,22112204,1864450.33405,00,0.00,N,상승,200,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83540.0,86710.0,76100.0,38.248847926267274,1408.69932380518,2455.904019433206,86710.0,92147.06577213554,81272.93422786446,29587379.2,36292620.0,0.6092754945771344,2718.5328860677714
2021-02-04,82500,83500,83800,82100,24171688,2000202.343,00,0.00,N,하락,-2100,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83300.0,86690.0,76471.66666666667,37.55656108597285,1106.4820948425913,2186.019634515083,86690.0,92188.66969557675,81191.33030442325,28049755.2,35868972.3,0.67388850167865,2749.3348477883787
2021-02-05,83500,83100,84000,82500,18036836,1499217.6186,00,0.00,N,상승,1000,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83600.0,86425.0,76860.0,46.268656716417915,936.8648118110286,1936.1886699742722,86425.0,92005.74697886464,80844.25302113536,23733927.2,33820148.7,0.5333162831421849,2790.3734894323206
2021-02-08,83000,83800,84200,83000,15338765,1281925.4009,00,0.00,N,하락,-500,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83600.0,86025.0,77221.66666666667,39.247311827956985,753.4112161388912,1699.633179207196,86025.0,91366.74227441922,80683.25772558078,21192313.8,30071778.15,0.5100717664080001,2670.8711372096063
2021-02-09,82700,84000,84800,82700,20898332,1748440.76636,00,0.00,N,하락,-300,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83260.0,85630.0,77583.33333333333,37.96791443850268,577.162259801582,1475.1389953260732,85630.0,90709.20424766274,80550.79575233726,20111565.0,28682573.95,0.7286072734068555,2539.6021238313706
2021-02-10,81600,82600,82600,81600,23025766,1888591.264669,00,0.00,N,하락,-1100,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82660.0,85225.0,77890.0,32.80423280423281,344.7488352090877,1249.060963302676,85225.0,90228.94581147839,80221.05418852161,20294277.4,28030419.85,0.8214563364808108,2501.9729057391924
2021-02-15,84200,83800,84500,83300,23529706,1978336.5041,00,0.00,N,상승,2600,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83000.0,84950.0,78188.33333333333,43.56435643564356,366.137191038797,1072.4762088499003,84950.0,89502.61636748312,80397.38363251688,20165881.0,27887206.65,0.8437455316092048,2276.3081837415616
2021-02-16,84900,84500,86000,84200,20483100,1740792.201903,00,0.00,N,상승,700,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83280.0,84795.0,78508.33333333333,37.70491803278688,434.5624021186086,944.893447503642,84795.0,89115.56282883332,80474.43717116668,20655133.8,27239771.25,0.7519556538126215,2160.281414416665
2021-02-17,83200,83900,84200,83000,18307736,1526409.421172,00,0.00,N,하락,-1700,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83320.0,84705.0,78815.0,39.88439306358381,347.6070842795016,825.436174858814,84705.0,89082.2017016404,80327.7982983596,21248928.0,25993760.45,0.7043127151693052,2188.6008508202012
2021-02-18,82100,83200,83600,82100,21327684,1762033.944231,00,0.00,N,하락,-1100,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83200.0,84460.0,79106.66666666667,39.88439306358381,187.76907646504696,697.9027551800606,84460.0,88844.85431553006,80075.14568446994,21334798.4,25065392.45,0.8508817104118392,2192.4271577650293
2021-02-19,82600,82300,82800,81000,25880880,2121275.31045,00,0.00,N,상승,500,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83400.0,84230.0,79405.0,46.540880503144656,100.2860894142359,578.3794220268957,84230.0,88490.51640062581,79969.48359937419,21905821.2,25098880.05,1.0311567666940582,2130.2582003129064
2021-02-22,82200,83800,84200,82200,25419886,2113624.9661,00,0.00,N,하락,-400,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83000.0,83935.0,79650.0,50.68493150684931,-1.3064057328592753,462.4422564749447,83935.0,87872.01730541783,79997.98269458217,22283857.2,25103973.75,1.0125841531363138,1968.508652708912
2021-02-23,82000,81200,82900,81100,20587314,1683933.027,00,0.00,N,하락,-200,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82420.0,83695.0,79888.33333333333,46.3768115942029,-96.84119360327895,350.5855664593,83695.0,87478.88549954748,79911.11450045252,22304700.0,24590256.45,0.8372142861486912,1891.9427497737436
2021-02-24,82000,81800,83600,81300,26807652,2208585.141393,00,0.00,N,보합,0,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82180.0,83325.0,80145.0,40.322580645161295,-170.5867830333591,246.3510965607682,83325.0,86062.55557501895,80587.44442498105,24004683.2,24567712.35,1.0911741239106456,1368.7777875094737
2021-02-25,85300,84000,85400,83000,34155984,2880259.49118,00,0.00,N,상승,3300,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82820.0,83255.0,80433.33333333333,52.25806451612903,36.827205681358464,204.44631838488627,83255.0,85683.31975697329,80826.68024302671,26570343.2,24616564.75,1.3875203281562671,1214.1598784866421
2021-02-26,82500,82800,83400,82000,38520800,3175845.143233,00,0.00,N,하락,-2800,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82800.0,83100.0,80671.66666666667,50.0,-24.45046362398716,158.6669619831116,83100.0,85281.25989667523,80918.74010332477,29098327.2,25221451.25,1.5273030730140875,1090.6299483376151
2021-03-02,83600,85100,85300,83000,33498180,2823604.648915,00,0.00,N,상승,1100,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83080.0,83095.0,80953.33333333333,50.30674846625767,15.567891918806708,130.04714797025062,83095.0,85270.92085769426,80919.07914230574,30713986.0,25303369.85,1.323862402461781,1087.9604288471273
2021-03-03,84000,83500,84000,82800,19882132,1659122.458768,00,0.00,N,상승,400,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83480.0,83195.0,81223.33333333333,53.086419753086425,78.65272441622801,119.7682632594461,83195.0,85342.67928606461,81047.32071393539,30572949.6,24316677.65,0.8176335717474135,1073.8396430323062
2021-03-04,82400,82600,83200,82200,24348332,2010257.7982,00,0.00,N,하락,-1600,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83560.0,83165.0,81438.33333333333,49.142857142857146,-0.4534919965226436,95.72391220825236,83165.0,85340.72734359931,80989.27265640069,30081085.6,24131752.65,1.0089748702939736,1087.8636717996585
2021-03-05,82100,81100,82600,81100,20508972,1677602.8687,00,0.00,N,하락,-300,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82920.0,83050.0,81645.0,51.49700598802396,-86.35775280995585,59.30757920461072,83050.0,85193.77925022278,80906.22074977722,27351683.2,23842097.45,0.8601999905004163,1071.8896251113895
2021-03-08,82000,82900,83000,81600,17641256,1448480.9136,00,0.00,N,하락,-100,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82820.0,82920.0,81820.0,42.25352112676056,-160.65473489672877,15.315116384342819,82920.0,84981.78257059821,80858.21742940179,23175774.4,23618550.05,0.7469237511470354,1030.891285299107
2021-03-09,81400,81400,81900,80600,25420764,2066544.31765,00,0.00,N,하락,-600,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82380.0,82865.0,81961.66666666667,37.5886524822695,-264.89704582058766,-40.72731605664328,82865.0,85030.05743208167,80699.94256791833,21560291.2,23681003.85,1.0734664865146752,1082.5287160408325
2021-03-10,80900,82400,82500,80700,20038422,1632812.662321,00,0.00,N,하락,-500,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,81760.0,82735.0,82115.0,41.08527131782945,-383.4356421760749,-109.26898128052962,82735.0,85046.77762543788,80423.22237456212,21591549.2,23781083.15,0.8426202403652923,1155.8888127189412
2021-03-11,82000,81000,82500,81000,23818296,1952164.587512,00,0.00,N,상승,1100,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,81680.0,82685.0,82250.0,49.6124031007752,-384.1888371306559,-164.2529524505549,82685.0,85015.82321125107,80354.17678874893,21485542.0,24205059.7,0.9840213697138702,1165.4116056255396
2021-03-12,82800,83100,83500,82400,13530573,1121128.5146,00,0.00,N,상승,800,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,81820.0,82690.0,82415.0,50.75757575757576,-316.5830629539705,-194.71897455123803,82690.0,85021.38765996866,80358.61234003134,20089862.2,23836671.75,0.5676368388132877,1165.6938299843318
2021-03-15,81800,82800,82900,81800,13735798,1128533.4034,00,0.00,N,하락,-1000,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,81780.0,82700.0,82555.0,48.550724637681164,-339.77987164229853,-223.73115396945013,82700.0,85013.34799530247,80386.65200469753,19308770.6,23372173.35,0.5876987901084517,1156.6739976512345
2021-03-16,82800,82200,83000,82100,12293537,1014280.956368,00,0.00,N,상승,1000,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82060.0,82630.0,82705.0,52.73972602739726,-274.3097944420733,-233.8468820639748,82630.0,84834.39751883688,80425.60248116312,16683325.2,22810364.9,0.5389452143310518,1102.1987594184366
2021-03-17,82300,82800,82900,82000,11625146,957444.384952,00,0.00,N,하락,-500,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82340.0,82500.0,82846.66666666667,50.9933774834437,-259.7755767559429,-239.03262100236842,82500.0,84430.36674999214,80569.63325000786,15000670.0,22367467.2,0.5197345723614161,965.1833749960703
2021-03-18,82900,82800,83800,82600,18585244,1545980.791426,00,0.00,N,상승,600,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82520.0,82485.0,82998.33333333333,40.322580645161295,-197.56471587071428,-230.73903997603762,82485.0,84397.03941822433,80572.96058177567,13954059.6,22381342.6,0.8303900410335526,956.0197091121657
2021-03-19,81900,82100,82500,81800,15869700,1301953.4677,00,0.00,N,하락,-1000,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82340.0,82475.0,83141.66666666667,47.16981132075472,-226.3446429165342,-229.86016056413695,82475.0,84397.5805027294,80552.4194972706,14421885.0,22108443.4,0.7178117297936951,961.2902513646982
2021-03-22,82000,82000,82300,81700,12670506,1039543.136201,00,0.00,N,상승,100,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82380.0,82445.0,83291.66666666667,41.66666666666667,-238.33638469982543,-231.55540539127466,82445.0,84378.06410708667,80511.93589291333,14208826.6,21447924.7,0.5907567364780986,966.5320535433367
2021-03-23,81800,82600,82900,81800,13299907,1092867.144552,00,0.00,N,하락,-200,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82180.0,82425.0,83438.33333333333,38.29787234042553,-260.969955787019,-237.43831547042353,82425.0,84376.9221295947,80473.0778704053,14410100.6,20841925.75,0.6381323472472308,975.9610647973533
2021-03-24,81000,81000,81600,80700,17926638,1454204.2038,00,0.00,N,하락,-800,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,81920.0,82375.0,83583.33333333333,41.860465116279066,-339.5464578549145,-257.8599439473217,82375.0,84421.69181080654,80328.30818919346,15670399.0,20708891.95,0.8656493086777635,1023.345905403274
2021-03-25,81200,81000,82100,80800,14758826,1200699.288823,00,0.00,N,상승,200,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,81580.0,82335.0,83705.0,44.70588235294118,-381.28535311773885,-282.5450257814052,82335.0,84442.90492145548,80227.09507854452,14905115.4,20106450.65,0.7340343781660937,1053.9524607277447
2021-03-26,81500,81400,81600,81000,12845778,1044261.903,00,0.00,N,상승,300,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,81500.0,82145.0,83766.66666666667,47.12643678160919,-385.7100106243015,-303.17802274998445,82145.0,83753.49717372964,80536.50282627036,14300331.0,19040940.35,0.6746398950827026,804.248586864825
2021-03-29,81600,81700,81700,81000,14952134,1216567.6757,00,0.00,N,상승,100,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,81420.0,82100.0,83815.0,51.21951219512195,-376.803858977044,-317.90318999539636,82100.0,83717.01479341001,80482.98520658999,14756656.6,17862507.05,0.8370680531095998,808.507396705002
2021-03-30,82200,81600,82300,81300,13121698,1074968.693016,00,0.00,N,상승,600,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,81500.0,82030.0,83880.0,57.83132530120482,-317.6687959032424,-317.85631117696556,82030.0,83486.88925996145,80573.11074003855,14721014.8,16843682.95,0.7790278431950657,728.4446299807227
2021-03-31,81400,82400,82700,81400,17240518,1413779.2024,00,0.00,N,하락,-800,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,81580.0,81900.0,83886.66666666667,46.24999999999999,-331.5354126299935,-320.59213146757116,81900.0,83047.99596551714,80752.00403448286,14583790.8,16711602.25,1.0316496133696575,573.9979827585714
2021-04-01,82900,82500,83000,82000,18676460,1542484.6382,00,0.00,N,상승,1500,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,81920.0,81925.0,83885.0,50.57471264367816,-218.96327003551414,-300.26635918115977,81925.0,83138.73716048343,80711.26283951657,15367317.6,16428008.65,1.1368669446129127,606.8685802417137
2021-04-02,84800,84000,85200,83900,22997538,1947586.8975,00,0.00,N,상승,1900,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82580.0,82060.0,83900.0,65.625,23.29653706883255,-235.55377993116133,82060.0,83829.21035017305,80290.78964982695,17397669.6,16552436.95,1.3893747530631737,884.605175086522
2021-04-05,85400,85800,86000,84800,16255990,1385160.3532,00,0.00,N,상승,600,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83340.0,82230.0,83953.33333333333,64.13043478260869,260.6989895059378,-136.30322604374152,82230.0,84544.34883419015,79915.65116580985,17658440.8,16483173.65,0.9862172385716509,1157.1744170950765
2021-04-06,86000,86200,86200,85100,19042024,1633460.653,00,0.00,N,상승,600,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,84100.0,82460.0,84005.0,69.89247311827957,491.59038113607676,-10.724504607777863,82460.0,85285.00116441549,79634.99883558451,18842506.0,16164236.65,1.1780342253279248,1412.500582207747
2021-04-07,85600,86100,86200,85400,17885538,1532760.739551,00,0.00,N,하락,-400,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,84940.0,82695.0,83951.66666666667,64.83516483516483,634.9771935968747,118.41583503315266,82695.0,85746.47074116925,79643.52925883075,18971510.0,16056592.45,1.1139062074157584,1525.7353705846285
2021-04-08,84700,85700,85700,84100,19244260,1629938.2272,00,0.00,N,하락,-900,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,85300.0,82830.0,83846.66666666667,65.55555555555556,668.2862097003817,228.38990996659848,82830.0,85989.01383679372,79670.98616320628,19085070.0,15827890.65,1.2158448921303358,1579.5069183968583
2021-04-09,83600,84700,84900,83400,18193708,1527078.8317,00,0.00,N,하락,-1100,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,85060.0,82870.0,83730.0,58.0,599.0179321780597,302.51551440889074,82870.0,86047.61910207882,79692.38089792118,18124304.0,16061047.4,1.132784652637287,1588.8095510394144
2021-04-12,83200,84100,84100,83100,12915282,1078274.477112,00,0.00,N,하락,-400,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,84620.0,82940.0,83621.66666666667,56.86274509803922,506.0126670858881,343.2149449442902,82940.0,86079.82902652214,79800.17097347786,17456162.4,16020021.6,0.8061962912709182,1569.9145132610724
2021-04-13,84000,83000,84500,82800,15238206,1276903.128038,00,0.00,N,상승,800,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,84220.0,83000.0,83526.66666666667,64.70588235294117,491.1964318474638,372.81124232492493,83000.0,86174.23840845103,79825.76159154897,16695398.8,16167255.05,0.9425351398783061,1587.1192042255157
2021-04-14,84000,84000,84300,83400,13794652,1156326.7587,00,0.00,N,보합,0,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83900.0,83085.0,83460.0,64.0,473.99059020086133,393.0471119001122,83085.0,86271.3359587631,79898.6640412369,15877221.6,16275730.35,0.8475596304039285,1593.167979381552
2021-04-15,84100,83700,84500,83400,16377412,1375438.3134,00,0.00,N,상승,100,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83780.0,83145.0,83445.0,63.265306122448976,463.0858357461111,407.054856669312,83145.0,86361.71620723624,79928.28379276376,15303852.0,16165338.75,1.0131190105743995,1608.358103618117
2021-04-16,83900,84700,84700,83600,15429522,1294516.6742,00,0.00,N,하락,-200,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83840.0,83245.0,83393.33333333333,61.61616161616161,433.31047729014244,412.3059807934781,83245.0,86422.86754054738,80067.13245945262,14751014.8,16143329.85,0.9557831093936299,1588.9337702736918
2021-04-19,83300,83800,84000,83300,15287311,1277281.5079,00,0.00,N,하락,-600,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83860.0,83310.0,83328.33333333333,55.55555555555556,357.18094599511824,401.2809738338062,83310.0,86433.35851625365,80186.64148374635,15225420.6,16274170.1,0.9393604040061004,1561.679258126821
2021-04-20,83900,83300,84000,83100,15521965,1298185.98304,00,0.00,N,상승,600,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83840.0,83415.0,83258.33333333333,62.886597938144334,341.32811155036325,389.29040137711763,83415.0,86464.95254492875,80365.04745507125,15282172.4,16385273.0,0.9473119550708737,1524.9762724643713
2021-04-21,82600,83300,83500,82500,21636080,1792608.5972,00,0.00,N,하락,-1300,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83560.0,83495.0,83188.33333333333,48.421052631578945,221.31431691073522,355.69518448384116,83495.0,86356.33939928423,80633.66060071577,16850458.0,16570745.1,1.305679368636236,1430.669699642117
2021-04-22,82400,82900,83000,82400,13934746,1151303.9862,00,0.00,N,하락,-200,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83220.0,83555.0,83071.66666666667,34.61538461538461,108.80989869551559,306.31812732617607,83555.0,86259.7521532532,80850.2478467468,16361924.8,16529541.1,0.8430207418159964,1352.3760766266016
2021-04-23,82800,81900,82900,81600,17805080,1464208.2041,00,0.00,N,상승,400,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83000.0,83620.0,83006.66666666667,32.89473684210526,51.334244553159806,255.32135077157284,83620.0,86175.1598981795,81064.8401018205,16837036.4,16777506.2,1.0612471119217946,1277.579949089751
2021-04-26,83500,82900,83500,82600,15489938,1286360.030996,00,0.00,N,상승,700,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,83040.0,83715.0,82971.66666666667,33.76623376623377,61.55891159772,216.56886293680228,83715.0,86088.7822362771,81341.2177637229,16877561.8,16804396.4,0.9217788982887836,1186.8911181385474
2021-04-27,82900,83200,83300,82500,12941533,1071381.9625,00,0.00,N,하락,-600,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82840.0,83750.0,82958.33333333333,32.911392405063296,21.00491669989424,177.4560736894207,83750.0,86049.19894517095,81450.80105482905,16361475.4,16795388.15,0.7705408701733398,1149.599472585475
2021-04-28,82100,83200,83200,82100,15596759,1284554.388615,00,0.00,N,하락,-800,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82740.0,83785.0,82960.0,33.33333333333333,-74.82519231349579,126.9998204888374,83785.0,85951.02959594919,81618.97040405081,15153611.2,16713200.2,0.9332000343058178,1083.0147979745984
2021-04-29,81700,82400,82500,81500,20000972,1638811.44566,00,0.00,N,하락,-400,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82600.0,83725.0,82938.33333333333,36.61971830985915,-180.9618852178537,65.40747934749918,83725.0,86054.55834983043,81395.44165016957,16366856.4,16779425.8,1.1919938285373268,1164.779174915216
2021-04-30,81500,81900,82100,81500,18673196,1525090.284512,00,0.00,N,하락,-200,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82340.0,83560.0,82890.0,37.68115942028985,-278.0095860948495,-3.275933740970558,83560.0,86032.07562480163,81087.92437519837,16540479.6,16563208.7,1.1273900086762778,1236.0378124008146
2021-05-03,81700,81000,82400,81000,15710336,1284767.13834,00,0.00,N,상승,200,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,81980.0,83375.0,82841.66666666667,31.746031746031747,-334.921493208225,-69.60504563442144,83375.0,85820.94185927403,80929.05814072597,16584559.2,16535926.0,0.9500729502538896,1222.970929637014
2021-05-04,82600,81900,82600,81800,12532550,1030147.17486,00,0.00,N,상승,900,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,81920.0,83205.0,82843.33333333333,40.27777777777777,-303.8989532747364,-116.46382716248445,83205.0,85334.96169968072,81075.03830031928,16502762.6,16210452.3,0.7731153806238953,1064.9808498403606
2021-05-06,82300,81700,82300,81700,17047512,1397109.2942,00,0.00,N,하락,-300,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,81960.0,83040.0,82823.33333333333,37.83783783783784,-300.06193249180797,-153.18344822834916,83040.0,84880.36609630327,81199.63390369673,16792913.2,16168551.0,1.0543623853491881,920.1830481516404
2021-05-07,81900,81800,82100,81500,14154882,1158685.0433,00,0.00,N,하락,-400,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82000.0,82900.0,82805.0,36.8421052631579,-325.5450423343427,-187.65576704954788,82900.0,84631.44296378588,81168.55703621412,15623695.2,15914082.1,0.889456389068145,865.72148189294
2021-05-10,83200,82300,83500,81800,19385028,1603729.2063,00,0.00,N,상승,1300,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82340.0,82880.0,82813.33333333333,49.397590361445786,-238.0968230675644,-197.7439782531512,82880.0,84586.45832061657,81173.54167938343,15766061.6,15973648.1,1.2135629806443526,853.2291603082853
2021-05-11,81200,82500,82600,81100,28996680,2365998.0537,00,0.00,N,하락,-2000,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,82240.0,82780.0,82806.66666666667,36.08247422680412,-326.4140663990838,-223.47799588233772,82780.0,84635.40462319975,80924.59537680025,18423330.4,16777718.0,1.7282850981283628,927.7023115998741
2021-05-12,80000,80800,81200,79800,35812268,2876601.9496,00,0.00,N,하락,-1200,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,81720.0,82580.0,82736.66666666667,36.458333333333336,-487.6151651186665,-276.3054297296035,82580.0,84721.91257377273,80438.08742622727,23079274.0,17806421.1,2.0111996565104255,1070.956286886367
2021-05-13,78500,78900,79600,78400,31490096,2482903.301914,00,0.00,N,하락,-1500,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,80960.0,82305.0,82630.0,32.11009174311927,-728.0135739146936,-366.6470585666215,82305.0,85015.97185914095,79594.02814085905,25967790.8,18691193.3,1.684755782820993,1355.4859295704764
2021-05-14,80100,79000,80300,78900,16450920,1313024.4243,00,0.00,N,상승,1600,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,80600.0,82105.0,82578.33333333333,38.84297520661157,-780.4281269724015,-449.4032722477775,82105.0,84848.3939794199,79361.6060205801,26426998.4,18694868.7,0.8799698069021474,1371.6969897099468
2021-05-17,79600,80800,80900,79200,17740856,1414228.804206,00,0.00,N,하락,-500,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,79880.0,81890.0,82536.66666666667,33.61344537815127,-852.4859320521064,-530.0198042086433,81890.0,84713.88310478235,79066.11689521765,26098164.0,18810435.4,0.9431390407900926,1411.9415523911764
2021-05-18,79600,79600,80000,79100,17494408,1393769.04938,00,0.00,N,보합,0,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,79560.0,81705.0,82486.66666666667,35.39823008849558,-899.2265379458695,-603.8611509560886,81705.0,84623.16452766595,78786.83547233405,23797709.6,18920790.25,0.9246129664166644,1459.0822638329762
2021-05-20,79500,79400,79700,79100,16541828,1314426.6514,00,0.00,N,하락,-100,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,79460.0,81485.0,82441.66666666667,37.73584905660377,-933.5762828717998,-669.8041773392309,81485.0,84369.64172727539,78600.35827272461,19943621.6,18971783.4,0.8719173970750689,1442.3208636376974
2021-05-21,80100,80100,81500,79800,20961714,1687345.1993,00,0.00,N,상승,600,,2020-12-31,2.78,29.62,21.48,9.99,3841.0,34862,39406.0,29723.53,37.07,79780.0,81360.0,82410.0,42.592592592592595,-901.9861823679385,-716.2405783449725,81360.0,84257.8394855844,78462.1605144156,17837945.2,18938065.1,1.106856159238781,1448.9197427921995
